,facilityId,facilityName,stateCode,so2Mass,so2Rate
208141,7991,West Campus Cogeneration Facility,WI,0.476,0.001
208142,7991,West Campus Cogeneration Facility,WI,0.399,0.001
208143,7991,West Campus Cogeneration Facility,WI,0.526,0.001
208144,7991,West Campus Cogeneration Facility,WI,0.537,0.001
208145,7991,West Campus Cogeneration Facility,WI,0.52,0.001
208146,7991,West Campus Cogeneration Facility,WI,0.382,0.001
208147,7991,West Campus Cogeneration Facility,WI,0.375,0.001
208148,7991,West Campus Cogeneration Facility,WI,0.373,0.001
208149,7991,West Campus Cogeneration Facility,WI,0.392,0.001
208150,7991,West Campus Cogeneration Facility,WI,0.328,0.001
208151,7991,West Campus Cogeneration Facility,WI,0.042,0.001
208155,7991,West Campus Cogeneration Facility,WI,0.016,0.001
208156,7991,West Campus Cogeneration Facility,WI,0.218,0.001
208157,7991,West Campus Cogeneration Facility,WI,0.339,0.001
208158,7991,West Campus Cogeneration Facility,WI,0.337,0.001
208159,7991,West Campus Cogeneration Facility,WI,0.377,0.001
208160,7991,West Campus Cogeneration Facility,WI,0.441,0.001
208161,7991,West Campus Cogeneration Facility,WI,0.492,0.001
208162,7991,West Campus Cogeneration Facility,WI,0.498,0.001
208163,7991,West Campus Cogeneration Facility,WI,0.54,0.001
208164,7991,West Campus Cogeneration Facility,WI,0.555,0.001
208165,7991,West Campus Cogeneration Facility,WI,0.56,0.001
208166,7991,West Campus Cogeneration Facility,WI,0.549,0.001
208167,7991,West Campus Cogeneration Facility,WI,0.556,0.001
208168,7991,West Campus Cogeneration Facility,WI,0.559,0.001
208169,7991,West Campus Cogeneration Facility,WI,0.558,0.001
208170,7991,West Campus Cogeneration Facility,WI,0.552,0.001
208171,7991,West Campus Cogeneration Facility,WI,0.522,0.001
208172,7991,West Campus Cogeneration Facility,WI,0.487,0.001
208173,7991,West Campus Cogeneration Facility,WI,0.416,0.001
208174,7991,West Campus Cogeneration Facility,WI,0.347,0.001
208175,7991,West Campus Cogeneration Facility,WI,0.398,0.001
208176,7991,West Campus Cogeneration Facility,WI,0.338,0.001
208177,7991,West Campus Cogeneration Facility,WI,0.352,0.001
208178,7991,West Campus Cogeneration Facility,WI,0.327,0.001
208179,7991,West Campus Cogeneration Facility,WI,0.362,0.001
208180,7991,West Campus Cogeneration Facility,WI,0.348,0.001
208181,7991,West Campus Cogeneration Facility,WI,0.349,0.001
208182,7991,West Campus Cogeneration Facility,WI,0.355,0.001
208183,7991,West Campus Cogeneration Facility,WI,0.385,0.001
208184,7991,West Campus Cogeneration Facility,WI,0.513,0.001
208185,7991,West Campus Cogeneration Facility,WI,0.535,0.001
208186,7991,West Campus Cogeneration Facility,WI,0.478,0.001
208187,7991,West Campus Cogeneration Facility,WI,0.549,0.001
208188,7991,West Campus Cogeneration Facility,WI,0.533,0.001
208189,7991,West Campus Cogeneration Facility,WI,0.552,0.001
208190,7991,West Campus Cogeneration Facility,WI,0.548,0.001
208191,7991,West Campus Cogeneration Facility,WI,0.551,0.001
208192,7991,West Campus Cogeneration Facility,WI,0.552,0.001
208193,7991,West Campus Cogeneration Facility,WI,0.551,0.001
208194,7991,West Campus Cogeneration Facility,WI,0.545,0.001
208195,7991,West Campus Cogeneration Facility,WI,0.537,0.001
208196,7991,West Campus Cogeneration Facility,WI,0.493,0.001
208197,7991,West Campus Cogeneration Facility,WI,0.468,0.001
208198,7991,West Campus Cogeneration Facility,WI,0.397,0.001
208199,7991,West Campus Cogeneration Facility,WI,0.08,0.001
208205,7991,West Campus Cogeneration Facility,WI,0.014,0.001
208206,7991,West Campus Cogeneration Facility,WI,0.13,0.001
208207,7991,West Campus Cogeneration Facility,WI,0.332,0.001
208208,7991,West Campus Cogeneration Facility,WI,0.332,0.001
208209,7991,West Campus Cogeneration Facility,WI,0.359,0.001
208210,7991,West Campus Cogeneration Facility,WI,0.345,0.001
208211,7991,West Campus Cogeneration Facility,WI,0.376,0.001
208212,7991,West Campus Cogeneration Facility,WI,0.349,0.001
208213,7991,West Campus Cogeneration Facility,WI,0.473,0.001
208214,7991,West Campus Cogeneration Facility,WI,0.535,0.001
208215,7991,West Campus Cogeneration Facility,WI,0.555,0.001
208216,7991,West Campus Cogeneration Facility,WI,0.561,0.001
208217,7991,West Campus Cogeneration Facility,WI,0.556,0.001
208218,7991,West Campus Cogeneration Facility,WI,0.465,0.001
208219,7991,West Campus Cogeneration Facility,WI,0.398,0.001
208220,7991,West Campus Cogeneration Facility,WI,0.407,0.001
208221,7991,West Campus Cogeneration Facility,WI,0.38,0.001
208222,7991,West Campus Cogeneration Facility,WI,0.356,0.001
208223,7991,West Campus Cogeneration Facility,WI,0.048,0.001
208229,7991,West Campus Cogeneration Facility,WI,0.025,0.001
208230,7991,West Campus Cogeneration Facility,WI,0.219,0.001
208231,7991,West Campus Cogeneration Facility,WI,0.365,0.001
208232,7991,West Campus Cogeneration Facility,WI,0.391,0.001
208233,7991,West Campus Cogeneration Facility,WI,0.446,0.001
208234,7991,West Campus Cogeneration Facility,WI,0.458,0.001
208235,7991,West Campus Cogeneration Facility,WI,0.508,0.001
208236,7991,West Campus Cogeneration Facility,WI,0.571,0.001
208237,7991,West Campus Cogeneration Facility,WI,0.576,0.001
208238,7991,West Campus Cogeneration Facility,WI,0.579,0.001
208239,7991,West Campus Cogeneration Facility,WI,0.572,0.001
208240,7991,West Campus Cogeneration Facility,WI,0.571,0.001
208241,7991,West Campus Cogeneration Facility,WI,0.576,0.001
208242,7991,West Campus Cogeneration Facility,WI,0.556,0.001
208243,7991,West Campus Cogeneration Facility,WI,0.559,0.001
208244,7991,West Campus Cogeneration Facility,WI,0.411,0.001
208245,7991,West Campus Cogeneration Facility,WI,0.317,0.001
208246,7991,West Campus Cogeneration Facility,WI,0.318,0.001
208247,7991,West Campus Cogeneration Facility,WI,0.067,0.001
208253,7991,West Campus Cogeneration Facility,WI,0.026,0.001
208254,7991,West Campus Cogeneration Facility,WI,0.218,0.001
208255,7991,West Campus Cogeneration Facility,WI,0.391,0.001
208256,7991,West Campus Cogeneration Facility,WI,0.357,0.001
208257,7991,West Campus Cogeneration Facility,WI,0.357,0.001
208258,7991,West Campus Cogeneration Facility,WI,0.352,0.001
208259,7991,West Campus Cogeneration Facility,WI,0.382,0.001
208260,7991,West Campus Cogeneration Facility,WI,0.342,0.001
208261,7991,West Campus Cogeneration Facility,WI,0.357,0.001
208262,7991,West Campus Cogeneration Facility,WI,0.353,0.001
208263,7991,West Campus Cogeneration Facility,WI,0.421,0.001
208264,7991,West Campus Cogeneration Facility,WI,0.439,0.001
208265,7991,West Campus Cogeneration Facility,WI,0.437,0.001
208266,7991,West Campus Cogeneration Facility,WI,0.52,0.001
208267,7991,West Campus Cogeneration Facility,WI,0.462,0.001
208268,7991,West Campus Cogeneration Facility,WI,0.346,0.001
208269,7991,West Campus Cogeneration Facility,WI,0.332,0.001
208270,7991,West Campus Cogeneration Facility,WI,0.042,0.001
208278,7991,West Campus Cogeneration Facility,WI,0.011,0.001
208279,7991,West Campus Cogeneration Facility,WI,0.197,0.001
208280,7991,West Campus Cogeneration Facility,WI,0.353,0.001
208281,7991,West Campus Cogeneration Facility,WI,0.328,0.001
208282,7991,West Campus Cogeneration Facility,WI,0.323,0.001
208283,7991,West Campus Cogeneration Facility,WI,0.323,0.001
208284,7991,West Campus Cogeneration Facility,WI,0.318,0.001
208285,7991,West Campus Cogeneration Facility,WI,0.32,0.001
208286,7991,West Campus Cogeneration Facility,WI,0.323,0.001
208287,7991,West Campus Cogeneration Facility,WI,0.322,0.001
208288,7991,West Campus Cogeneration Facility,WI,0.431,0.001
208289,7991,West Campus Cogeneration Facility,WI,0.506,0.001
208290,7991,West Campus Cogeneration Facility,WI,0.461,0.001
208291,7991,West Campus Cogeneration Facility,WI,0.316,0.001
208292,7991,West Campus Cogeneration Facility,WI,0.35,0.001
208293,7991,West Campus Cogeneration Facility,WI,0.369,0.001
208294,7991,West Campus Cogeneration Facility,WI,0.048,0.001
208302,7991,West Campus Cogeneration Facility,WI,0.011,0.001
208303,7991,West Campus Cogeneration Facility,WI,0.185,0.001
208304,7991,West Campus Cogeneration Facility,WI,0.323,0.001
208305,7991,West Campus Cogeneration Facility,WI,0.341,0.001
208306,7991,West Campus Cogeneration Facility,WI,0.492,0.001
208307,7991,West Campus Cogeneration Facility,WI,0.37,0.001
208308,7991,West Campus Cogeneration Facility,WI,0.38,0.001
208309,7991,West Campus Cogeneration Facility,WI,0.384,0.001
208310,7991,West Campus Cogeneration Facility,WI,0.431,0.001
208311,7991,West Campus Cogeneration Facility,WI,0.516,0.001
208312,7991,West Campus Cogeneration Facility,WI,0.491,0.001
208313,7991,West Campus Cogeneration Facility,WI,0.508,0.001
208314,7991,West Campus Cogeneration Facility,WI,0.504,0.001
208315,7991,West Campus Cogeneration Facility,WI,0.437,0.001
208316,7991,West Campus Cogeneration Facility,WI,0.431,0.001
208317,7991,West Campus Cogeneration Facility,WI,0.338,0.001
208318,7991,West Campus Cogeneration Facility,WI,0.318,0.001
208319,7991,West Campus Cogeneration Facility,WI,0.064,0.001
208351,7991,West Campus Cogeneration Facility,WI,0.065,0.001
208352,7991,West Campus Cogeneration Facility,WI,0.1,0.001
208353,7991,West Campus Cogeneration Facility,WI,0.2,0.001
208354,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208355,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208356,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208357,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208358,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208359,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208360,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208361,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208362,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208363,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208364,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208365,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208366,7991,West Campus Cogeneration Facility,WI,0.159,0.001
208373,7991,West Campus Cogeneration Facility,WI,0.032,0.001
208374,7991,West Campus Cogeneration Facility,WI,0.2,0.001
208375,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208376,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208377,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208378,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208379,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208380,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208381,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208382,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208383,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208384,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208385,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208386,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208387,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208388,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208389,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208390,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208391,7991,West Campus Cogeneration Facility,WI,0.044,0.001
208397,7991,West Campus Cogeneration Facility,WI,0.03,0.001
208398,7991,West Campus Cogeneration Facility,WI,0.2,0.001
208399,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208400,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208401,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208402,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208403,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208404,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208405,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208406,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208407,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208408,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208409,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208410,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208411,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208412,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208413,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208414,7991,West Campus Cogeneration Facility,WI,0.036,0.001
208429,7991,West Campus Cogeneration Facility,WI,0.027,0.001
208430,7991,West Campus Cogeneration Facility,WI,0.1,0.001
208431,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208432,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208433,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208434,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208435,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208436,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208437,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208438,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208439,7991,West Campus Cogeneration Facility,WI,0.05,0.001
208446,7991,West Campus Cogeneration Facility,WI,0.027,0.001
208447,7991,West Campus Cogeneration Facility,WI,0.1,0.001
208448,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208449,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208450,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208451,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208452,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208453,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208454,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208455,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208456,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208457,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208458,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208459,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208460,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208461,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208462,7991,West Campus Cogeneration Facility,WI,0.046,0.001
208471,7991,West Campus Cogeneration Facility,WI,0.022,0.001
208472,7991,West Campus Cogeneration Facility,WI,0.1,0.001
208473,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208474,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208475,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208476,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208477,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208478,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208479,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208480,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208481,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208482,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208483,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208484,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208485,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208486,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208487,7991,West Campus Cogeneration Facility,WI,0.05,0.001
208491,7991,West Campus Cogeneration Facility,WI,0.017,0.001
208492,7991,West Campus Cogeneration Facility,WI,0.2,0.001
208493,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208494,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208495,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208496,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208497,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208498,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208499,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208500,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208501,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208502,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208503,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208504,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208505,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208506,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208507,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208508,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208509,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208510,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208511,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208512,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208513,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208514,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208515,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208516,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208517,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208518,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208519,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208520,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208521,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208522,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208523,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208524,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208525,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208526,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208527,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208528,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208529,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208530,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208531,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208532,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208533,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208534,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208535,7991,West Campus Cogeneration Facility,WI,0.086,0.001
208541,7991,West Campus Cogeneration Facility,WI,0.015,0.001
208542,7991,West Campus Cogeneration Facility,WI,0.1,0.001
208543,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208544,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208545,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208546,7991,West Campus Cogeneration Facility,WI,0.3,0.001
208547,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208548,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208549,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208550,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208551,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208552,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208553,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208554,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208555,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208556,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208557,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208558,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208559,7991,West Campus Cogeneration Facility,WI,0.05,0.001
208565,7991,West Campus Cogeneration Facility,WI,0.023,0.001
208566,7991,West Campus Cogeneration Facility,WI,0.2,0.001
208567,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208568,7991,West Campus Cogeneration Facility,WI,0.4,0.001
208569,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208570,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208571,7991,West Campus Cogeneration Facility,WI,0.5,0.001
208572,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208573,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208574,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208575,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208576,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208577,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208578,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208579,7991,West Campus Cogeneration Facility,WI,0.6,0.001
208580,7991,West Campus Cogeneration Facility,WI,0.4,0.001
